,endTime,artistName,trackName,msPlayed
4824,2022-03-27 21:15,Fountains Of Wayne,Stacy's Mom,1410.0
4825,2022-03-27 21:15,San Holo,We Rise,1730.0
4826,2022-03-27 21:15,Justus Bennetts,Real Life Sux,6160.0
4827,2022-03-27 21:15,Weezer,Island In The Sun,1990.0
4828,2022-03-27 21:15,Brent Faiyaz,Dead Man Walking,400.0
4829,2022-03-27 21:15,The Rare Occasions,Notion,146016.0
4830,2022-03-27 21:16,Z32,Shadows,22670.0
4831,2022-03-27 21:16,levitation room,Firebird Lane,34020.0
4832,2022-03-27 21:16,Omega,Gyöngyhajú lány,5290.0
4833,2022-03-27 21:16,Brent Faiyaz,Dead Man Walking,29170.0
4834,2022-03-27 21:19,Gorillaz,Dirty Harry,136840.0
4835,2022-03-27 21:22,Tame Impala,Feels Like We Only Go Backwards,192960.0
4836,2022-03-27 21:25,Sublime,Santeria,182746.0
4837,2022-03-27 21:27,Austin George,bluebonnets,126000.0
4838,2022-03-27 21:30,BoyWithUke,Toxic,168020.0
4839,2022-03-27 21:31,The Zombies,Time of the Season,990.0
4840,2022-03-27 21:31,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1530.0
4841,2022-03-27 21:31,Powfu,death bed (coffee for your head),880.0
4842,2022-03-27 21:31,The Wrecks,Fvck Somebody,36193.0
4843,2022-03-27 21:34,The Zombies,Time of the Season,214026.0
4844,2022-03-27 21:37,Powfu,death bed (coffee for your head),173333.0
4845,2022-03-27 21:40,Sugar Ray,Someday,199060.0
4846,2022-03-27 21:45,Oasis,Don't Look Back In Anger,199106.0
4847,2022-03-27 21:45,Oasis,Live Forever,1470.0
4848,2022-03-27 21:45,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),1990.0
4849,2022-03-27 21:51,Oasis,Live Forever,1410.0
4850,2022-03-27 21:51,Oasis,Live Forever,219030.0
4851,2022-03-27 21:51,Dominic Fike,Why,16050.0
4852,2022-03-27 21:54,Skegss,L.S.D,162980.0
4853,2022-03-27 21:56,Skegss,Up In The Clouds,149623.0
4854,2022-03-27 21:57,Spacey Jane,Lots of Nothing,470.0
4855,2022-03-27 21:57,Spacey Jane,Lots of Nothing,410.0
4856,2022-03-27 21:57,Skegss,Stop,41576.0
4857,2022-03-27 21:57,Gorillaz,Feel Good Inc.,480.0
4858,2022-03-27 21:57,Dominic Fike,3 Nights,1760.0
4859,2022-03-27 21:57,Z32,Shadows,920.0
4860,2022-03-27 21:57,BoyWithUke,Toxic,600.0
4861,2022-03-27 21:57,BoyWithUke,Toxic,930.0
4862,2022-03-27 21:57,Vantage,50//50,560.0
4863,2022-03-27 21:57,Abhi The Nomad,Floors,430.0
4864,2022-03-27 21:57,Queen,Fat Bottomed Girls,490.0
4865,2022-03-27 21:57,Tame Impala,Feels Like We Only Go Backwards,400.0
4866,2022-03-27 21:57,The Wombats,Let's Dance to Joy Division,500.0
4867,2022-03-27 21:57,The Rare Occasions,Notion,620.0
4868,2022-03-27 21:58,Spacey Jane,Lots of Nothing,10180.0
4869,2022-03-27 22:00,Spacey Jane,Good for You,174760.0
4870,2022-03-27 23:34,Spacey Jane,Head Cold,123870.0
4871,2022-03-27 23:39,Jhené Aiko,Sativa,276960.0
4872,2022-03-27 23:39,Hippie Sabotage,Devil Eyes,15088.0
4873,2022-03-27 23:42,BabyJake,Cigarettes On Patios,207813.0
4874,2022-03-27 23:46,Protoje,Who Knows,208466.0
4876,2022-03-27 23:50,COIN,Talk Too Much,3784.0
4877,2022-03-27 23:50,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",245146.0
4878,2022-03-27 23:53,The Kooks,She Moves In Her Own Way,3854.0
4879,2022-03-27 23:53,Mac Miller,Knock Knock,124.0
4880,2022-03-27 23:53,Sean Paul,No Lie,2113.0
4881,2022-03-27 23:53,Burna Boy,Show & Tell (feat. Future),162951.0
4882,2022-03-27 23:58,Of Monsters and Men,Little Talks,2906.0
4883,2022-03-27 23:58,Drake,Passionfruit,298940.0
4884,2022-03-28 00:01,Lil Mosey,Jumpin Out The Face,167067.0
4885,2022-03-28 00:04,A Boogie Wit da Hoodie,Me and My Guitar,156548.0
4886,2022-03-28 00:07,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),213080.0
4887,2022-03-28 00:11,Baby Keem,durag activity (with Travis Scott),225020.0
4888,2022-03-28 00:16,DJ Khaled,I'm On One,1340.0
4889,2022-03-28 00:16,Drake,All Me,270866.0
4890,2022-03-28 00:19,Lil Skies,I,181890.0
4891,2022-03-28 00:21,Ol' Dirty Bastard,Shimmy Shimmy Ya,4327.0
4892,2022-03-28 00:21,Lil Baby,Yes Indeed,142273.0
4893,2022-03-28 00:22,Kevin Gates,Big Gangsta,9752.0
4894,2022-03-28 00:22,Kanye West,Stronger,1114.0
4896,2022-03-28 00:25,Mura Masa,Love$ick (feat. A$AP Rocky),192160.0
4897,2022-03-28 00:30,Kendrick Lamar,HiiiPower,279854.0
4898,2022-03-28 00:33,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428.0
4899,2022-03-28 00:36,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),209269.0
4900,2022-03-28 00:39,Meek Mill,Going Bad (feat. Drake),180522.0
4901,2022-03-28 00:43,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),197760.0
4902,2022-03-28 00:46,Lil Durk,Gucci Gucci (feat. Gunna),168727.0
4903,2022-03-28 00:48,Drake,Pain 1993 (with Playboi Carti),149077.0
4904,2022-03-28 00:51,A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",188563.0
4905,2022-03-28 00:54,Gunna,Who You Foolin,151539.0
4906,2022-03-28 00:57,Lil Tecca,LOT OF ME,15556.0
4907,2022-03-28 00:57,YoungBoy Never Broke Again,Ranada,176483.0
4908,2022-03-28 01:00,Lil Baby,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",182857.0
4909,2022-03-28 01:03,YoungBoy Never Broke Again,Self Control,185865.0
4910,2022-03-28 01:06,Lil Skies,Big Money,155473.0
4911,2022-03-28 01:10,Yella Beezy,Bacc At It Again,228185.0
4912,2022-03-28 01:13,Roddy Ricch,The Box,196652.0
4913,2022-03-28 01:15,YBN Nahmir,Pop Like This (feat. Yo Gotti),123727.0
4914,2022-03-28 01:18,MadeinTYO,Chucky Cheese,165293.0
4915,2022-03-28 01:20,MadeinTYO,Ned Flanders (feat. A$AP Ferg),161013.0
4916,2022-03-28 01:27,Lil Skies,Going Off,170222.0
4917,2022-03-28 01:30,Gunna,Idk Why,199687.0
4918,2022-03-28 01:34,Lil Baby,How,1021.0
4919,2022-03-28 01:34,Lil Uzi Vert,Prices,233333.0
4920,2022-03-28 01:34,Gunna,Idk Why,240.0
4921,2022-03-28 01:37,Gunna,Baby Birkin,7677.0
4922,2022-03-28 01:37,Lil Baby,Same Thing,162791.0
4923,2022-03-28 01:40,Lil Baby,How,181999.0
4924,2022-03-28 01:43,A Boogie Wit da Hoodie,Say A',20712.0
4925,2022-03-28 01:43,Travis Scott,YOSEMITE,150043.0
4926,2022-03-28 01:43,YoungBoy Never Broke Again,Call Me Late,674.0
4927,2022-03-28 01:46,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100.0
4928,2022-03-28 01:49,Young Thug,Hop Off A Jet (feat. Travis Scott),174066.0
4929,2022-03-28 01:52,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),175413.0
4930,2022-03-28 01:55,Roddy Ricch,Start Wit Me (feat. Gunna),158691.0
4931,2022-03-28 01:59,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),238971.0
4932,2022-03-28 02:02,Kanye West,Homecoming,203493.0
4933,2022-03-28 02:06,Migos,Modern Day,241790.0
4934,2022-03-28 02:08,Kanye West,Can't Tell Me Nothing,148000.0
4935,2022-03-28 02:14,ScHoolboy Q,THat Part,313573.0
4936,2022-03-28 04:44,Trippie Redd,Lil Wayne,18018.0
4937,2022-03-28 04:46,Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),1330.0
4938,2022-03-28 04:46,The Kid LAROI,ERASE U,790.0
4940,2022-03-28 04:46,Meek Mill,Going Bad (feat. Drake),1050.0
4942,2022-03-28 04:46,Pop Smoke,Invincible,580.0
4943,2022-03-28 04:46,Lil Baby,Emotionally Scarred,720.0
4944,2022-03-28 04:46,JAY-Z,99 Problems,110.0
4945,2022-03-28 04:46,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),2370.0
4946,2022-03-28 04:46,The Kid LAROI,Diva (feat. Lil Tecca),6160.0
4947,2022-03-28 04:46,Trippie Redd,Lil Wayne,84902.0
4948,2022-03-28 04:46,Lil Skies,Big Money,610.0
4949,2022-03-28 04:46,Kanye West,Famous,290.0
4950,2022-03-28 04:46,Tiësto,Jackie Chan,10005.0
4951,2022-03-28 04:47,Frank Ocean,White Ferrari,3570.0
4952,2022-03-28 04:47,Goat,Let it Burn,3870.0
4953,2022-03-28 04:47,Mac Miller,Nikes on My Feet,9380.0
4954,2022-03-28 04:47,San Holo,We Rise,2380.0
4955,2022-03-28 04:47,DJ Shadow,Six Days - Remix,14830.0
4956,2022-03-28 04:47,Sean Paul,No Lie,6800.0
4957,2022-03-28 04:48,Oasis,Don't Look Back In Anger,74710.0
4958,2022-03-28 04:49,Oasis,Wonderwall,37190.0
4959,2022-03-28 04:50,Oasis,Champagne Supernova,34090.0
4960,2022-03-28 04:50,DJ Shadow,Six Days - Remix,6310.0
4961,2022-03-28 04:50,Jordan T,Sunset Tonight,17000.0
4962,2022-03-28 04:53,K.Flay,High Enough - RAC Remix,208866.0
4963,2022-03-28 04:55,The Rare Occasions,Notion,74063.0
4964,2022-03-28 04:56,Surfaces,Sunday Best,770.0
4965,2022-03-28 04:56,311,Amber,960.0
4966,2022-03-28 04:56,half•alive,still feel.,5630.0
4967,2022-03-28 04:56,half•alive,still feel.,1910.0
4968,2022-03-28 04:56,Bob Marley & The Wailers,Natural Mystic,1000.0
4969,2022-03-28 04:56,San Holo,We Rise,70270.0
4970,2022-03-28 04:56,Tame Impala,The Less I Know The Better,6020.0
4971,2022-03-28 04:56,M83,Midnight City,670.0
4972,2022-03-28 04:56,M83,Midnight City,1340.0
4973,2022-03-28 04:56,Drake,Passionfruit,1210.0
4974,2022-03-28 04:59,Queen,Bohemian Rhapsody - Remastered 2011,2820.0
4975,2022-03-28 04:59,Queen,Fat Bottomed Girls,153710.0
4976,2022-03-28 04:59,Omega,Gyöngyhajú lány,1340.0
4977,2022-03-28 05:02,The Kooks,She Moves In Her Own Way,169306.0
4978,2022-03-28 05:06,Milky Chance,Stolen Dance,1890.0
4979,2022-03-28 05:06,Frank Ocean,Ivy,232313.0
4980,2022-03-28 05:06,Jack Johnson,Banana Pancakes,1470.0
4981,2022-03-28 05:06,Frank Ocean,Pyramids,990.0
4982,2022-03-28 05:06,Justus Bennetts,Real Life Sux,14910.0
4983,2022-03-28 05:06,Austin George,bluebonnets,800.0
4984,2022-03-28 05:06,Bryce Vine,Sour Patch Kids,960.0
4985,2022-03-28 05:10,Gorillaz,Feel Good Inc.,222640.0
4986,2022-03-28 05:13,Dominic Fike,3 Nights,177666.0
4987,2022-03-28 05:16,The Zombies,Time of the Season,214026.0
4988,2022-03-28 05:20,Tones And I,Dance Monkey,209438.0
4989,2022-03-28 05:23,Outkast,Hey Ya!,1010.0
4990,2022-03-28 05:23,The Shins,New Slang,16445.0
4991,2022-03-28 05:23,Oliver Tree,Life Goes On,161803.0
4992,2022-03-28 05:26,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
4993,2022-03-28 05:26,Abhi The Nomad,Floors,1130.0
4994,2022-03-28 05:30,Black Eyed Peas,Boom Boom Pow,251440.0
4995,2022-03-28 05:32,Sister Nancy,Bam Bam,1830.0
4996,2022-03-28 05:32,Jhené Aiko,Sativa,7943.0
4997,2022-03-28 05:32,Weezer,Island In The Sun,900.0
4998,2022-03-28 05:32,Dominic Fike,Why,139906.0
4999,2022-03-28 05:32,Burna Boy,Show & Tell (feat. Future),1170.0
5000,2022-03-28 05:36,The Kooks,Naive,203506.0
5001,2022-03-28 05:38,Young Thug,Bad Bad Bad (feat. Lil Baby),10130.0
5002,2022-03-28 05:38,COIN,Talk Too Much,140243.0
5003,2022-03-28 05:41,NLE Choppa,Walk Em Down (feat. Roddy Ricch),173288.0
5004,2022-03-28 05:45,Lil Uzi Vert,Leaders (feat. NAV),194843.0
5005,2022-03-28 05:49,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),203247.0
5006,2022-03-28 05:49,Migos,Give No Fxk,2461.0
5007,2022-03-28 05:52,Tory Lanez,Broke In A Minute,132023.0
5008,2022-03-28 05:54,A Boogie Wit da Hoodie,King Of My City,2345.0
5009,2022-03-28 05:54,Tory Lanez,Do The Most,144098.0
5010,2022-03-28 05:54,Lil Baby,Commercial (feat. Lil Uzi Vert),4574.0
5011,2022-03-28 05:54,A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",21788.0
5012,2022-03-28 05:55,Lil Yachty,Hightop Shoes,1555.0
5013,2022-03-28 05:55,Jay Critch,Dreams In A Wraith,27329.0
5014,2022-03-28 05:57,YoungBoy Never Broke Again,Outside Today,129105.0
5015,2022-03-28 06:00,Trippie Redd,Death,172195.0
5016,2022-03-28 06:04,Pop Smoke,Paranoia (feat. Gunna & Young Thug),212658.0
5017,2022-03-28 06:04,Cherub,Doses & Mimosas,3506.0
5018,2022-03-28 06:06,Lil Baby,Emotionally Scarred,371.0
5019,2022-03-28 06:06,Lil Baby,Emotionally Scarred,3599.0
5020,2022-03-28 06:06,Polo G,Martin & Gina,132832.0
5022,2022-03-28 06:09,Drake,I'm Upset,214466.0
5023,2022-03-28 06:13,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),217405.0
5024,2022-03-28 06:16,Meek Mill,Going Bad (feat. Drake),180522.0
5025,2022-03-28 06:19,Polo G,Don't Believe The Hype,174968.0
5026,2022-03-28 06:21,Trippie Redd,Mac 10,127741.0
5027,2022-03-28 06:24,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428.0
5028,2022-03-28 06:27,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,170232.0
5029,2022-03-28 06:30,Money Man,24 (feat. Lil Baby),182857.0
5030,2022-03-28 06:56,NLE Choppa,Narrow Road (feat. Lil Baby),221768.0
5031,2022-03-29 00:07,Big Sean,Lithuania (feat. Travis Scott),1650.0
5032,2022-03-29 00:07,Gunna,RELENTLESS (feat. Lil Uzi Vert),6850.0
5033,2022-03-29 00:07,NLE Choppa,Narrow Road (feat. Lil Baby),7670.0
5034,2022-03-29 00:07,Lil Baby,On Me,1570.0
5035,2022-03-29 00:11,Spillage Village,Oshun (with EARTHGANG & 6LACK feat. Jurdan Bryant),242099.0
5036,2022-03-29 00:15,Lil Uzi Vert,Lotus,850.0
5037,2022-03-29 00:15,A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),17400.0
5038,2022-03-29 00:15,Lil Baby,Commercial (feat. Lil Uzi Vert),10660.0
5039,2022-03-29 00:15,Tones And I,Dance Monkey,950.0
5040,2022-03-29 00:15,Spillage Village,Mecca (with JID & EARTHGANG),249960.0
5041,2022-03-29 00:18,Lil Uzi Vert,Lotus,760.0
5042,2022-03-29 00:18,Don Toliver,Had Enough (feat. Quavo & Offset),4790.0
5043,2022-03-29 00:18,The Kid LAROI,TELL ME WHY,920.0
5044,2022-03-29 00:18,A Boogie Wit da Hoodie,Me and My Guitar,160810.0
5045,2022-03-29 00:21,Lil Uzi Vert,Leaders (feat. NAV),194843.0
5046,2022-03-29 00:24,Travis Scott,YOSEMITE,150043.0
5047,2022-03-29 00:27,Lil Uzi Vert,Futsal Shuffle 2020,198912.0
5048,2022-03-29 00:30,Drake,Pain 1993 (with Playboi Carti),149077.0
5049,2022-03-29 00:35,Nelly Furtado,Promiscuous,850.0
5050,2022-03-29 00:35,No Jumper,Hard (feat. Tay-K and BlocBoy JB),1000.0
5051,2022-03-29 00:35,Lil Nas X,HOLIDAY,4049.0
5052,2022-03-29 00:35,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),282373.0
5053,2022-03-29 00:35,Rich The Kid,Too Blessed,1270.0
5054,2022-03-29 00:35,Polo G,Heartless (feat. Mustard),1240.0
5055,2022-03-29 00:35,2 Chainz,4 AM,980.0
5056,2022-03-29 00:35,Drake,Laugh Now Cry Later (feat. Lil Durk),200.0
5057,2022-03-29 00:35,MGMT,Kids,890.0
5058,2022-03-29 00:35,Trippie Redd,Poles 1469,1160.0
5059,2022-03-29 00:37,Quality Control,Back On,145349.0
5060,2022-03-29 00:38,Shordie Shordie,LOVE (feat. Trippie Redd),17620.0
5061,2022-03-29 00:38,G Herbo,PTSD,2050.0
5062,2022-03-29 00:41,The Kid LAROI,WRONG (feat. Lil Mosey),183567.0
5063,2022-03-29 00:43,Gunna,too easy,138586.0
5064,2022-03-29 00:47,Jay Critch,Dreams In A Wraith,1420.0
5065,2022-03-29 00:47,Cherub,Doses & Mimosas,211266.0
5066,2022-03-29 00:50,Kane Brown,Be Like That - feat. Swae Lee & Khalid,6280.0
5067,2022-03-29 00:50,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),7730.0
5068,2022-03-29 00:50,Swae Lee,Someone Said,211240.0
5069,2022-03-29 00:54,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),219040.0
5070,2022-03-29 00:55,Wiz Khalifa,On My Level (feat. Too $hort),1120.0
5071,2022-03-29 00:55,Wiz Khalifa,When I'm Gone,35050.0
5072,2022-03-29 00:55,Wiz Khalifa,Captain (feat. Smokepurpp) - Remix,49970.0
5073,2022-03-29 00:56,Wiz Khalifa,Black and Yellow,11330.0
5074,2022-03-29 00:56,Wiz Khalifa,The Race,6190.0
5075,2022-03-29 00:56,Wiz Khalifa,Wake Up,21730.0
5076,2022-03-29 00:57,Dayglow,Hot Rod,9530.0
5077,2022-03-29 00:57,Dayglow,Hot Rod,830.0
5078,2022-03-29 00:57,Lorde,Royals,1250.0
5079,2022-03-29 00:57,Lorde,Royals,1850.0
5080,2022-03-29 00:57,Frank Ocean,Ivy,1600.0
5081,2022-03-29 00:57,Dayglow,Close To You,5000.0
5082,2022-03-29 00:57,Migos,Bad and Boujee (feat. Lil Uzi Vert),3690.0
5084,2022-03-29 00:57,Sublime,Santeria,780.0
5085,2022-03-29 00:57,Rascal Flatts,Life is a Highway,30.0
5086,2022-03-29 00:57,JAY-Z,Empire State Of Mind,2120.0
5087,2022-03-29 00:57,Tame Impala,The Less I Know The Better,1990.0
5088,2022-03-29 00:57,Mike Posner,Cooler Than Me (feat. Big Sean),1430.0
5089,2022-03-29 00:57,Mike Posner,Cooler Than Me (feat. Big Sean),2060.0
5090,2022-03-29 00:57,Mike Posner,Cooler Than Me (feat. Big Sean),500.0
5091,2022-03-29 00:57,Iggy Azalea,Fancy,1100.0
5092,2022-03-29 00:57,Dua Lipa,Don't Start Now,1480.0
5093,2022-03-29 00:57,Alessia Cara,Wild Things,1440.0
5094,2022-03-29 00:57,Alessia Cara,Wild Things,100.0
5095,2022-03-29 00:57,Wiz Khalifa,Glass House,26890.0
5096,2022-03-29 00:57,Nicki Minaj,The Night Is Still Young,70.0
5097,2022-03-29 00:57,Selena Gomez & The Scene,Love You Like A Love Song,180.0
5098,2022-03-29 00:58,Dayglow,Something,17520.0
5099,2022-03-29 00:58,Dayglow,Balcony,32100.0
5100,2022-03-29 00:58,Dayglow,Woah Man,3250.0
5101,2022-03-29 00:59,Dayglow,Moving Out,2110.0
5102,2022-03-30 16:58,Bazzi,Paradise,110.0
5103,2022-03-30 16:58,Phoenix,Lisztomania,110.0
5104,2022-03-30 17:00,Frank Ocean,Lost,100790.0
5105,2022-03-30 17:00,The Animals,House Of The Rising Sun,1090.0
5106,2022-03-30 17:00,Tame Impala,The Less I Know The Better,1800.0
5107,2022-03-30 17:00,Panic! At The Disco,I Write Sins Not Tragedies,1940.0
5108,2022-03-30 17:03,Rainbow Kitten Surprise,Devil Like Me,188280.0
5109,2022-03-30 17:03,Oliver Tree,Life Goes On,9680.0
5110,2022-03-30 17:06,Rainbow Kitten Surprise,It's Called: Freefall,152293.0
5111,2022-03-30 17:09,Rainbow Kitten Surprise,Cocaine Jesus,229666.0
5112,2022-03-30 17:11,Rainbow Kitten Surprise,Our Song,116219.0
5113,2022-03-30 17:15,Dayglow,Hot Rod,1880.0
5114,2022-03-30 17:15,Rainbow Kitten Surprise,Heart,200830.0
5115,2022-03-30 17:19,Jhené Aiko,Sativa,276960.0
5116,2022-03-30 17:41,Bryce Vine,Miss You a Little (feat. lovelytheband),54970.0
5118,2022-04-01 20:41,Offset,Lick,1000.0
5120,2022-04-01 20:41,6LACK,Learn Ya,530.0
5121,2022-04-01 20:41,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),620.0
5122,2022-04-01 20:41,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",480.0
5123,2022-04-01 20:41,Lil Baby,Woah,740.0
5124,2022-04-01 20:41,YoungBoy Never Broke Again,Ranada,1330.0
5125,2022-04-01 20:41,Bryce Vine,Miss You a Little (feat. lovelytheband),17120.0
5126,2022-04-01 20:41,24kGoldn,Mood (feat. iann dior),10.0
5127,2022-04-01 20:41,Sugar Ray,Fly,5770.0
5129,2022-04-01 20:41,Rexx Life Raj,Moonwalk,550.0
5130,2022-04-01 20:41,Trippie Redd,Lil Wayne,660.0
5131,2022-04-01 20:41,Post Malone,Congratulations,5400.0
5132,2022-04-01 20:41,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),670.0
5133,2022-04-01 20:41,The Rare Occasions,Notion,1430.0
5134,2022-04-01 20:41,Mura Masa,Love$ick (feat. A$AP Rocky),670.0
5136,2022-04-01 20:46,Offset,Lick,201510.0
5138,2022-04-01 20:46,YoungBoy Never Broke Again,Lil Top,4620.0
5139,2022-04-01 20:46,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),740.0
5140,2022-04-01 20:46,Polo G,Epidemic,40.0
5141,2022-04-01 20:46,DaBaby,ROCKSTAR (feat. Roddy Ricch),690.0
5142,2022-04-01 20:46,Kevin Gates,Big Gangsta,670.0
5143,2022-04-01 20:46,Kevin Gates,Big Gangsta,1850.0
5144,2022-04-01 20:46,Isaiah Rashad,Nelly,1340.0
5145,2022-04-01 20:46,Aminé,Caroline,1340.0
5146,2022-04-01 20:46,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),780.0
5147,2022-04-02 04:01,Oasis,Don't Look Back In Anger,15812.0
5148,2022-04-02 04:01,Frank Ocean,Lost,217199.0
5149,2022-04-02 04:05,Frank Ocean,White Ferrari,248807.0
5150,2022-04-02 04:08,Mac Miller,Nikes on My Feet,164411.0
5151,2022-04-02 04:11,K.Flay,High Enough - RAC Remix,208866.0
5152,2022-04-02 04:15,The Black Keys,Gold on the Ceiling,2626.0
5153,2022-04-02 04:15,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1207.0
5154,2022-04-02 04:15,BabyJake,Cigarettes On Patios,207813.0
5155,2022-04-02 04:18,Tame Impala,Feels Like We Only Go Backwards,192960.0
5156,2022-04-02 04:21,Lime Cordiale,Temper Temper,4249.0
5157,2022-04-02 04:21,Abhi The Nomad,Floors,175551.0
5158,2022-04-02 04:23,Gorillaz,Dirty Harry,132284.0
5159,2022-04-02 04:23,Burna Boy,Show & Tell (feat. Future),1811.0
5160,2022-04-02 04:27,Protoje,Who Knows,5655.0
5161,2022-04-02 04:27,Protoje,Who Knows,208466.0
5162,2022-04-02 04:31,San Holo,We Rise,266482.0
5163,2022-04-02 04:35,The Kooks,She Moves In Her Own Way,4017.0
5164,2022-04-02 04:35,Mac Miller,Knock Knock,202806.0
5165,2022-04-02 04:35,The Black Keys,Gold on the Ceiling,6439.0
5166,2022-04-02 04:35,The Kooks,Bad Habit,18366.0
5167,2022-04-02 04:39,Oliver Tree,Alien Boy,4039.0
5168,2022-04-02 04:39,iann dior,Prospect (ft. Lil Baby),226313.0
5169,2022-04-02 04:42,Gunna,Same Yung Nigga (feat. Playboi Carti),180934.0
5170,2022-04-02 04:45,YBN Nahmir,Rubbin off the Paint,157504.0
5171,2022-04-02 04:48,Meek Mill,Going Bad (feat. Drake),180522.0
5172,2022-04-02 04:50,Trippie Redd,Mac 10,127741.0
5173,2022-04-02 04:52,YBN Nahmir,Pop Like This (feat. Yo Gotti),123727.0
5174,2022-04-02 04:56,Shelley FKA DRAM,Broccoli,225205.0
5175,2022-04-02 04:59,Kevin Gates,Me Too,202300.0
5176,2022-04-02 05:03,Tiësto,Jackie Chan,215759.0
5177,2022-04-02 05:08,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300.0
5178,2022-04-02 05:12,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),213080.0
5179,2022-04-02 05:16,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
5180,2022-04-02 05:19,Offset,Lick,204515.0
5181,2022-04-02 05:23,Baby Keem,durag activity (with Travis Scott),225020.0
5182,2022-04-02 05:25,Moneybagg Yo,Wockesha,136884.0
5183,2022-04-02 05:25,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),1346.0
5184,2022-04-02 05:28,Tory Lanez,Freaky,173926.0
5185,2022-04-02 05:32,Kanye West,Homecoming,203493.0
5186,2022-04-02 05:35,Migos,Stir Fry,190288.0
5187,2022-04-02 05:40,DJ Khaled,I'm On One,296146.0
5188,2022-04-02 05:42,Mac Miller,Kool Aid & Frozen Pizza,157540.0
5189,2022-04-02 05:46,Kendrick Lamar,Swimming Pools (Drank),235393.0
5190,2022-04-02 05:46,Jimmy the Human,Magic Marker,487.0
5191,2022-04-02 05:46,Kendrick Lamar,King Kunta,2902.0
5192,2022-04-02 05:46,Drake,All Me,487.0
5193,2022-04-02 05:46,Drake,All Me,1532.0
5194,2022-04-02 05:46,Migos,Stir Fry,2205.0
5195,2022-04-02 05:49,Gunna,too easy,138586.0
5196,2022-04-02 05:53,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786.0
5197,2022-04-02 05:56,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",194732.0
5198,2022-04-02 05:59,Rexx Life Raj,Moonwalk,166457.0
5199,2022-04-02 06:02,Mac Miller,Diablo,198107.0
5200,2022-04-02 06:07,Kanye West,Can't Tell Me Nothing,271600.0
5201,2022-04-02 06:11,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),238971.0
